device,prefix,instant,payload,company
3373,RAX12,2018-12-10T10:27:58-02:00,">RAX12,101218092757,-23.69835,-046.55135<",acme
3078,RAX11,2018-12-10T10:27:58-02:00,">RAX11,101218092757,-23.72187,-046.56687<",acme
3043,RUS00,2018-12-10T10:27:58-02:00,">RUS00,101218092754,-23.72754,-046.57412<",acme
3050,RUS00,2018-12-10T10:27:58-02:00,">RUS00,101218092731,-23.68022,-046.57356<",acme
3359,RUS00,2018-12-10T10:27:58-02:00,">RUS00,101218081201,-23.71706,-046.56506<",acme
3201,RUS00,2018-12-10T10:27:57-02:00,">RUS00,101218092756,-23.67689,-046.55719<",acme
3018,RAX11,2018-12-10T10:27:57-02:00,">RAX11,101218092756,-23.70415,-046.57616<",acme
3173,RUS00,2018-12-10T10:27:57-02:00,">RUS00,101218092731,-23.72724,-046.53738<",acme
3462,RUS00,2018-12-10T10:27:57-02:00,">RUS00,101218092731,-23.74274,-046.60766<",acme
3444,RAX12,2018-12-10T10:27:57-02:00,">RAX12,101218092755,-23.71350,-046.59671<",acme
3041,RUS00,2018-12-10T10:27:56-02:00,">RUS00,101218092431,-23.80371,-046.54312<",acme
3353,RUS00,2018-12-10T10:27:56-02:00,">RUS00,101218092607,-23.72475,-046.54894<",acme
3462,RUS00,2018-12-10T10:27:56-02:00,">RUS00,101218092701,-23.74352,-046.60820<",acme
3173,RUS00,2018-12-10T10:27:56-02:00,">RUS00,101218092701,-23.72724,-046.53738<",acme
3462,RAX12,2018-12-10T10:27:55-02:00,">RAX12,101218092636,-23.74442,-046.60815<",acme
3053,RAX11,2018-12-10T10:27:55-02:00,">RAX11,101218092754,-23.71190,-046.55227<",acme
3319,RUS00,2018-12-10T10:27:55-02:00,">RUS00,101218092601,-23.69121,-046.55738<",acme
3359,RUS00,2018-12-10T10:27:55-02:00,">RUS00,101218081131,-23.71810,-046.56473<",acme
3462,RUS00,2018-12-10T10:27:54-02:00,">RUS00,101218092631,-23.74481,-046.60806<",acme
3242,RAX11,2018-12-10T10:27:54-02:00,">RAX11,101218092753,-23.70954,-046.58891<",acme
3337,RAX11,2018-12-10T10:27:54-02:00,">RAX11,101218092753,-23.71865,-046.52693<",acme
3319,RUS00,2018-12-10T10:27:54-02:00,">RUS00,101218092531,-23.69121,-046.55738<",acme
3359,RUS00,2018-12-10T10:27:53-02:00,">RUS00,101218081101,-23.72017,-046.56432<",acme
3089,RUS00,2018-12-10T10:27:53-02:00,">RUS00,101218092752,-23.70272,-046.51900<",acme
3366,RAX11,2018-12-10T10:27:53-02:00,">RAX11,101218092752,-23.72190,-046.56698<",acme
3173,RUS00,2018-12-10T10:27:53-02:00,">RUS00,101218092701,-23.72724,-046.53738<",acme
3070,RUS00,2018-12-10T10:27:53-02:00,">RUS00,101218092751,-23.69995,-046.55250<",acme
3410,RAX12,2018-12-10T10:27:53-02:00,">RAX12,101218092751,-23.73373,-046.57936<",acme
3462,RAX11,2018-12-10T10:27:52-02:00,">RAX11,101218092611,-23.74544,-046.60715<",acme
3353,RUS00,2018-12-10T10:27:52-02:00,">RUS00,101218092537,-23.72510,-046.54694<",acme
3066,RUS00,2018-12-10T10:27:52-02:00,">RUS00,101218092751,-23.71162,-046.57886<",acme
3237,RAX12,2018-12-10T10:27:52-02:00,">RAX12,101218092751,-23.70666,-046.53207<",acme
3359,RUS00,2018-12-10T10:27:52-02:00,">RUS00,101218081031,-23.72021,-046.56327<",acme
3319,RUS00,2018-12-10T10:27:52-02:00,">RUS00,101218092501,-23.69135,-046.55714<",acme
3161,RAX11,2018-12-10T10:27:51-02:00,">RAX11,101218092750,-23.76647,-046.54372<",acme
3097,RAX11,2018-12-10T10:27:51-02:00,">RAX11,101218092750,-23.68696,-046.55326<",acme
3353,RUS00,2018-12-10T10:27:51-02:00,">RUS00,101218092508,-23.72558,-046.54491<",acme
3407,RUS00,2018-12-10T10:27:51-02:00,">RUS00,101218092601,-23.77862,-046.52859<",acme
3414,RUS00,2018-12-10T10:27:51-02:00,">RUS00,101218092750,-23.73573,-046.52911<",acme
3353,RUS00,2018-12-10T10:27:51-02:00,">RUS00,101218092438,-23.72562,-046.54490<",acme
3177,RAX12,2018-12-10T10:27:51-02:00,">RAX12,101218092614,-23.68846,-046.55992<",acme
3011,RAX12,2018-12-10T10:27:50-02:00,">RAX12,101218092749,-23.71601,-046.55167<",acme
3028,RAX11,2018-12-10T10:27:50-02:00,">RAX11,101218092749,-23.72534,-046.57483<",acme
3359,RUS00,2018-12-10T10:27:50-02:00,">RUS00,101218081001,-23.71972,-046.56202<",acme
3407,RUS00,2018-12-10T10:27:50-02:00,">RUS00,101218092531,-23.77870,-046.52870<",acme
3282,RAX11,2018-12-10T10:27:50-02:00,">RAX11,101218092742,-23.77094,-046.57984<",acme
3334,RAX11,2018-12-10T10:27:50-02:00,">RAX11,101218092748,-23.72573,-046.57456<",acme
3195,RUS00,2018-12-10T10:27:49-02:00,">RUS00,101218092746,-23.72283,-046.56988<",acme
3128,RAX11,2018-12-10T10:27:49-02:00,">RAX11,101218092748,-23.72214,-046.54655<",acme
3065,RUS00,2018-12-10T10:27:48-02:00,">RUS00,101218092747,-23.71733,-046.56807<",acme
3017,RAX12,2018-12-10T10:27:48-02:00,">RAX12,101218092747,-23.66162,-046.61613<",acme
3058,RAX12,2018-12-10T10:27:48-02:00,">RAX12,101218092734,-23.70991,-046.55326<",acme
3353,RUS00,2018-12-10T10:27:48-02:00,">RUS00,101218092409,-23.72581,-046.54445<",acme
3433,RAX11,2018-12-10T10:27:48-02:00,">RAX11,101218092745,-23.69224,-046.55568<",acme
3123,RAX12,2018-12-10T10:27:47-02:00,">RAX12,101218092746,-23.72187,-046.53999<",acme
3407,RUS00,2018-12-10T10:27:47-02:00,">RUS00,101218092501,-23.77892,-046.52865<",acme
3347,RAX11,2018-12-10T10:27:47-02:00,">RAX11,101218092746,-23.68659,-046.55942<",acme
3357,RAX12,2018-12-10T10:27:47-02:00,">RAX12,101218092746,-23.76036,-046.59860<",acme
3282,RUS00,2018-12-10T10:27:47-02:00,">RUS00,101218092731,-23.76983,-046.57934<",acme
3353,RUS00,2018-12-10T10:27:47-02:00,">RUS00,101218092339,-23.72754,-046.54370<",acme
3089,RAX12,2018-12-10T10:27:46-02:00,">RAX12,101218092745,-23.70237,-046.51901<",acme
3033,RUS00,2018-12-10T10:27:46-02:00,">RUS00,101218092745,-23.65095,-046.57638<",acme
3329,RAX12,2018-12-10T10:27:46-02:00,">RAX12,101218092745,-23.74063,-046.55510<",acme
3180,RUS00,2018-12-10T10:27:46-02:00,">RUS00,101218092731,-23.75145,-046.59366<",acme
3125,RUS00,2018-12-10T10:27:46-02:00,">RUS00,101218092745,-23.70585,-046.55232<",acme
3012,RUS00,2018-12-10T10:27:46-02:00,">RUS00,101218092731,-23.76315,-046.59467<",acme
3407,RUS00,2018-12-10T10:27:46-02:00,">RUS00,101218092431,-23.77906,-046.52925<",acme
3326,RAX12,2018-12-10T10:27:46-02:00,">RAX12,101218092744,-23.73527,-046.58279<",acme
3290,RUS00,2018-12-10T10:27:45-02:00,">RUS00,101218092731,-23.71214,-046.52538<",acme
3463,RUS00,2018-12-10T10:27:45-02:00,">RUS00,101218092731,-23.68511,-046.55107<",acme
3353,RUS00,2018-12-10T10:27:45-02:00,">RUS00,101218092310,-23.72766,-046.54257<",acme
3428,RAX11,2018-12-10T10:27:45-02:00,">RAX11,101218092742,-23.75445,-046.57483<",acme
3237,RAX11,2018-12-10T10:27:44-02:00,">RAX11,101218092743,-23.70714,-046.53108<",acme
3407,RUS00,2018-12-10T10:27:44-02:00,">RUS00,101218092402,-23.77906,-046.52925<",acme
3353,RAX12,2018-12-10T10:27:44-02:00,">RAX12,101218092258,-23.72806,-046.54229<",acme
3215,RUS00,2018-12-10T10:27:44-02:00,">RUS00,101218092742,-23.68527,-046.55153<",acme
3134,RUS00,2018-12-10T10:27:43-02:00,">RUS00,101218092742,-23.70190,-046.51282<",acme
3001,RUS00,2018-12-10T10:27:43-02:00,">RUS00,101218092742,-23.69449,-046.54982<",acme
3230,RAX12,2018-12-10T10:27:43-02:00,">RAX12,101218092742,-23.70760,-046.55257<",acme
3400,RUS00,2018-12-10T10:27:43-02:00,">RUS00,101218092741,-23.73058,-046.57844<",acme
3163,RUS00,2018-12-10T10:27:43-02:00,">RUS00,101218092742,-23.68511,-046.55113<",acme
3074,RUS00,2018-12-10T10:27:43-02:00,">RUS00,101218092742,-23.66676,-046.60939<",acme
3353,RUS00,2018-12-10T10:27:43-02:00,">RUS00,101218092240,-23.72834,-046.54151<",acme
3407,RUS00,2018-12-10T10:27:43-02:00,">RUS00,101218092332,-23.77842,-046.52958<",acme
3197,RUS00,2018-12-10T10:27:42-02:00,">RUS00,101218092741,-23.68509,-046.55138<",acme
3350,RUS00,2018-12-10T10:27:42-02:00,">RUS00,101218092741,-23.74719,-046.55321<",acme
3371,RAX12,2018-12-10T10:27:42-02:00,">RAX12,101218092741,-23.71848,-046.55928<",acme
3353,RAX11,2018-12-10T10:27:42-02:00,">RAX11,101218092234,-23.72852,-046.54140<",acme
3182,RAX12,2018-12-10T10:27:42-02:00,">RAX12,101218092740,-23.72660,-046.54906<",acme
3044,RUS00,2018-12-10T10:27:41-02:00,">RUS00,101218092740,-23.66193,-046.56463<",acme
3014,RAX12,2018-12-10T10:27:41-02:00,">RAX12,101218092740,-23.72664,-046.54904<",acme
3457,RUS00,2018-12-10T10:27:41-02:00,">RUS00,101218092740,-23.65169,-046.57530<",acme
3028,RAX12,2018-12-10T10:27:41-02:00,">RAX12,101218092738,-23.72450,-046.57540<",acme
3407,RAX11,2018-12-10T10:27:41-02:00,">RAX11,101218092327,-23.77815,-046.52991<",acme
3353,RUS00,2018-12-10T10:27:41-02:00,">RUS00,101218092211,-23.72857,-046.54129<",acme
3379,RUS00,2018-12-10T10:27:41-02:00,">RUS00,101218092739,-23.73811,-046.56926<",acme
3473,RUS00,2018-12-10T10:27:40-02:00,">RUS00,101218092739,-23.73548,-046.52944<",acme
3444,RAX11,2018-12-10T10:27:40-02:00,">RAX11,101218092739,-23.71440,-046.59800<",acme
3036,RUS00,2018-12-10T10:27:40-02:00,">RUS00,101218092739,-23.71845,-046.52724<",acme
3073,RAX12,2018-12-10T10:27:40-02:00,">RAX12,101218092739,-23.72445,-046.52498<",acme
3049,RAX12,2018-12-10T10:27:40-02:00,">RAX12,101218092739,-23.69551,-046.55637<",acme
3319,RUS00,2018-12-10T10:27:40-02:00,">RUS00,101218092501,-23.69135,-046.55714<",acme
3023,RUS00,2018-12-10T10:27:40-02:00,">RUS00,101218092631,-23.73764,-046.59113<",acme
3133,RAX11,2018-12-10T10:27:39-02:00,">RAX11,101218092738,-23.74162,-046.57245<",acme
3397,RUS00,2018-12-10T10:27:39-02:00,">RUS00,101218092738,-23.69984,-046.55253<",acme
3135,RUS00,2018-12-10T10:27:39-02:00,">RUS00,101218092737,-23.66649,-046.60904<",acme
3407,RUS00,2018-12-10T10:27:39-02:00,">RUS00,101218092303,-23.77636,-046.52944<",acme
3017,RUS00,2018-12-10T10:27:39-02:00,">RUS00,101218092731,-23.66129,-046.61526<",acme
3374,RUS00,2018-12-10T10:27:39-02:00,">RUS00,101218092737,-23.71703,-046.55695<",acme
3318,RAX11,2018-12-10T10:27:39-02:00,">RAX11,101218092737,-23.74190,-046.57334<",acme
3353,RUS00,2018-12-10T10:27:38-02:00,">RUS00,101218092141,-23.72884,-046.54000<",acme
3233,RUS00,2018-12-10T10:27:38-02:00,">RUS00,101218092731,-23.64325,-046.58335<",acme
3390,RUS00,2018-12-10T10:27:38-02:00,">RUS00,101218092737,-23.64314,-046.58303<",acme
3319,RUS00,2018-12-10T10:27:38-02:00,">RUS00,101218092501,-23.69135,-046.55714<",acme
3426,RUS00,2018-12-10T10:27:38-02:00,">RUS00,101218092736,-23.70988,-046.53012<",acme
3407,RUS00,2018-12-10T10:27:38-02:00,">RUS00,101218092233,-23.77656,-046.52920<",acme
3193,RAX12,2018-12-10T10:27:37-02:00,">RAX12,101218092736,-23.68139,-046.55526<",acme
3317,RUS00,2018-12-10T10:27:37-02:00,">RUS00,101218092736,-23.69689,-046.55309<",acme
3258,RUS00,2018-12-10T10:27:37-02:00,">RUS00,101218092736,-23.72012,-046.52540<",acme
3356,RUS00,2018-12-10T10:27:37-02:00,">RUS00,101218092735,-23.74258,-046.53130<",acme
3312,RUS00,2018-12-10T10:27:37-02:00,">RUS00,101218092736,-23.65730,-046.56869<",acme
3462,RUS00,2018-12-10T10:27:37-02:00,">RUS00,101218092601,-23.74522,-046.60609<",acme
3462,RUS00,2018-12-10T10:27:37-02:00,">RUS00,101218092601,-23.74522,-046.60609<",acme
3457,RAX12,2018-12-10T10:27:37-02:00,">RAX12,101218092715,-23.65000,-046.57745<",acme
3111,RUS00,2018-12-10T10:27:37-02:00,">RUS00,101218092731,-23.71911,-046.56042<",acme
3423,RUS00,2018-12-10T10:27:37-02:00,">RUS00,101218092731,-23.72514,-046.58844<",acme
3457,RAX12,2018-12-10T10:27:37-02:00,">RAX12,101218092715,-23.65000,-046.57745<",acme
3123,RUS00,2018-12-10T10:27:36-02:00,">RUS00,101218092735,-23.72150,-046.53920<",acme
3368,RUS00,2018-12-10T10:27:36-02:00,">RUS00,101218092735,-23.73865,-046.52959<",acme
3359,RAX12,2018-12-10T10:27:36-02:00,">RAX12,101218080954,-23.71942,-046.56134<",acme
3407,RAX12,2018-12-10T10:27:36-02:00,">RAX12,101218092212,-23.77676,-046.52693<",acme
3066,RUS00,2018-12-10T10:27:36-02:00,">RUS00,101218092722,-23.71162,-046.57886<",acme
3423,RUS00,2018-12-10T10:27:36-02:00,">RUS00,101218092701,-23.72514,-046.58844<",acme
3353,RUS00,2018-12-10T10:27:36-02:00,">RUS00,101218092112,-23.72765,-046.53922<",acme
3023,RAX12,2018-12-10T10:27:36-02:00,">RAX12,101218092606,-23.73839,-046.59165<",acme
3058,RAX12,2018-12-10T10:27:35-02:00,">RAX12,101218092734,-23.70991,-046.55326<",acme
3111,RAX11,2018-12-10T10:27:35-02:00,">RAX11,101218092721,-23.71921,-046.56064<",acme
3296,RUS00,2018-12-10T10:27:35-02:00,">RUS00,101218092731,-23.75079,-046.55718<",acme
3334,RAX12,2018-12-10T10:27:35-02:00,">RAX12,101218092733,-23.72685,-046.57465<",acme
3423,RUS00,2018-12-10T10:27:35-02:00,">RUS00,101218092631,-23.72649,-046.58959<",acme
3433,RAX12,2018-12-10T10:27:35-02:00,">RAX12,101218092622,-23.69420,-046.55220<",acme
3305,RUS00,2018-12-10T10:27:34-02:00,">RUS00,101218092731,-23.73275,-046.54396<",acme
3407,RUS00,2018-12-10T10:27:34-02:00,">RUS00,101218092204,-23.77712,-046.52569<",acme
3189,RUS00,2018-12-10T10:27:34-02:00,">RUS00,101218092733,-23.65915,-046.55239<",acme
3467,RAX11,2018-12-10T10:27:34-02:00,">RAX11,101218092733,-23.73542,-046.58118<",acme
3202,RAX11,2018-12-10T10:27:34-02:00,">RAX11,101218092731,-23.73436,-046.60516<",acme
3420,RUS00,2018-12-10T10:27:34-02:00,">RUS00,101218092731,-23.72888,-046.55631<",acme
3005,RUS00,2018-12-10T10:27:34-02:00,">RUS00,101218092731,-23.68943,-046.56249<",acme
3436,RAX12,2018-12-10T10:27:34-02:00,">RAX12,101218092731,-23.70963,-046.52925<",acme
3165,RUS00,2018-12-10T10:27:34-02:00,">RUS00,101218092730,-23.70691,-046.54839<",acme
3366,RUS00,2018-12-10T10:27:34-02:00,">RUS00,101218092731,-23.72207,-046.56762<",acme
3433,RUS00,2018-12-10T10:27:34-02:00,">RUS00,101218092507,-23.69467,-046.55083<",acme
3254,RAX12,2018-12-10T10:27:34-02:00,">RAX12,101218092732,-23.73366,-046.55289<",acme
3170,RUS00,2018-12-10T10:27:34-02:00,">RUS00,101218092731,-23.68519,-046.55135<",acme
3274,RUS00,2018-12-10T10:27:34-02:00,">RUS00,101218092731,-23.73588,-046.53591<",acme
3282,RUS00,2018-12-10T10:27:34-02:00,">RUS00,101218092731,-23.76983,-046.57934<",acme
3318,RUS00,2018-12-10T10:27:34-02:00,">RUS00,101218092731,-23.74185,-046.57396<",acme
3443,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.70561,-046.55227<",acme
3423,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092601,-23.72762,-046.59078<",acme
3180,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.75145,-046.59366<",acme
3307,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.73720,-046.52954<",acme
3328,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.74337,-046.52470<",acme
3378,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.75579,-046.57742<",acme
3013,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092732,-23.72122,-046.53829<",acme
3373,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.69941,-046.55186<",acme
3097,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092732,-23.68691,-046.55238<",acme
3261,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.69928,-046.55210<",acme
3398,RAX12,2018-12-10T10:27:33-02:00,">RAX12,101218092732,-23.71822,-046.55123<",acme
3202,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.73436,-046.60516<",acme
3407,RAX11,2018-12-10T10:27:33-02:00,">RAX11,101218092202,-23.77721,-046.52539<",acme
3088,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.72030,-046.56339<",acme
3349,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.70975,-046.55218<",acme
3358,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.79687,-046.54627<",acme
3411,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.69882,-046.55070<",acme
3206,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.73838,-046.59160<",acme
3332,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.71030,-046.55215<",acme
3264,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.65959,-046.57093<",acme
3214,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.70287,-046.55097<",acme
3326,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.73539,-046.58147<",acme
3160,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.73721,-046.52952<",acme
3253,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.72421,-046.57819<",acme
3145,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.73328,-046.53471<",acme
3329,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.74143,-046.55564<",acme
3401,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.70610,-046.55322<",acme
3182,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.72740,-046.54875<",acme
3164,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.67009,-046.56751<",acme
3334,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.72696,-046.57466<",acme
3072,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.70188,-046.55285<",acme
3027,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.70019,-046.55220<",acme
3169,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.77859,-046.52876<",acme
3353,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092042,-23.72705,-046.53805<",acme
3212,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.74001,-046.57009<",acme
3120,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.69991,-046.54903<",acme
3467,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.73543,-046.58106<",acme
3442,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.74210,-046.52440<",acme
3238,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.68524,-046.55138<",acme
3315,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.71104,-046.58678<",acme
3236,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.69694,-046.58360<",acme
3429,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.70910,-046.55223<",acme
3383,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.73728,-046.52947<",acme
3308,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.73239,-046.54433<",acme
3248,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.76924,-046.59569<",acme
3073,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.72422,-046.52464<",acme
3245,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.72960,-046.52830<",acme
3156,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.71354,-046.55162<",acme
3241,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.69217,-046.55630<",acme
3055,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.77536,-046.59985<",acme
3465,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.73188,-046.56928<",acme
3404,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.70210,-046.55282<",acme
3419,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.71449,-046.57376<",acme
3030,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.70575,-046.55218<",acme
3230,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.70841,-046.55237<",acme
3049,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.69499,-046.55697<",acme
3371,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.71890,-046.55983<",acme
3053,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.71166,-046.55232<",acme
3345,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.71953,-046.55035<",acme
3472,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.66656,-046.56061<",acme
3302,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.66447,-046.56939<",acme
3444,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.71472,-046.59835<",acme
3398,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.71817,-046.55125<",acme
3470,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.68385,-046.55517<",acme
3357,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.76007,-046.59910<",acme
3000,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.73208,-046.58741<",acme
3126,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.64326,-046.58314<",acme
3285,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.72982,-046.52823<",acme
3166,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.68216,-046.54475<",acme
3133,RUS00,2018-12-10T10:27:33-02:00,">RUS00,101218092731,-23.74144,-046.57196<",acme
3057,RUS00,2018-12-10T10:27:32-02:00,">RUS00,101218092731,-23.69996,-046.54865<",acme
3255,RUS00,2018-12-10T10:27:32-02:00,">RUS00,101218092731,-23.71885,-046.55960<",acme
3026,RUS00,2018-12-10T10:27:32-02:00,">RUS00,101218092731,-23.74952,-046.59286<",acme
3022,RUS00,2018-12-10T10:27:32-02:00,">RUS00,101218092731,-23.69564,-046.55610<",acme
3016,RUS00,2018-12-10T10:27:32-02:00,">RUS00,101218092731,-23.65795,-046.60653<",acme
3078,RUS00,2018-12-10T10:27:32-02:00,">RUS00,101218092731,-23.72211,-046.56779<",acme
3387,RUS00,2018-12-10T10:27:32-02:00,">RUS00,101218092731,-23.70593,-046.55061<",acme
3396,RUS00,2018-12-10T10:27:32-02:00,">RUS00,101218092731,-23.72849,-046.52584<",acme
3432,RUS00,2018-12-10T10:27:32-02:00,">RUS00,101218092731,-23.71554,-046.55163<",acme
3463,RUS00,2018-12-10T10:27:32-02:00,">RUS00,101218092731,-23.68511,-046.55107<",acme
3067,RUS00,2018-12-10T10:27:32-02:00,">RUS00,101218092731,-23.68919,-046.56398<",acme
3303,RUS00,2018-12-10T10:27:32-02:00,">RUS00,101218092731,-23.72963,-046.56719<",acme
3293,RUS00,2018-12-10T10:27:32-02:00,">RUS00,101218092731,-23.69261,-046.55499<",acme
3114,RUS00,2018-12-10T10:27:32-02:00,">RUS00,101218092731,-23.71086,-046.55216<",acme
3468,RUS00,2018-12-10T10:27:32-02:00,">RUS00,101218092731,-23.66399,-046.60721<",acme
3433,RAX11,2018-12-10T10:27:32-02:00,">RAX11,101218092446,-23.69575,-046.55048<",acme
3011,RUS00,2018-12-10T10:27:32-02:00,">RUS00,101218092731,-23.71693,-046.55143<",acme
3105,RUS00,2018-12-10T10:27:32-02:00,">RUS00,101218092731,-23.71343,-046.55162<",acme
3295,RUS00,2018-12-10T10:27:32-02:00,">RUS00,101218092731,-23.80390,-046.54306<",acme
3403,RUS00,2018-12-10T10:27:32-02:00,">RUS00,101218092731,-23.66734,-046.56839<",acme
3413,RUS00,2018-12-10T10:27:32-02:00,">RUS00,101218092731,-23.68069,-046.55767<",acme
3423,RUS00,2018-12-10T10:27:32-02:00,">RUS00,101218092601,-23.72762,-046.59078<",acme
3002,RUS00,2018-12-10T10:27:32-02:00,">RUS00,101218092731,-23.73509,-046.52928<",acme
3103,RUS00,2018-12-10T10:27:32-02:00,">RUS00,101218092731,-23.73470,-046.55365<",acme
3148,RUS00,2018-12-10T10:27:32-02:00,">RUS00,101218092731,-23.67527,-046.55752<",acme
3021,RUS00,2018-12-10T10:27:32-02:00,">RUS00,101218092731,-23.69930,-046.56978<",acme
3222,RUS00,2018-12-10T10:27:32-02:00,">RUS00,101218092731,-23.71066,-046.55216<",acme
3193,RUS00,2018-12-10T10:27:32-02:00,">RUS00,101218092731,-23.68198,-046.55524<",acme
3392,RUS00,2018-12-10T10:27:32-02:00,">RUS00,101218092731,-23.72798,-046.53957<",acme
